PRODUCTID,PRICE_UNITARIO,ANIO,INGRESO_TOTAL,PRODCATEGORYID,SEMANA,DIA_SEMANA_Monday,DIA_SEMANA_Saturday,DIA_SEMANA_Sunday,DIA_SEMANA_Thursday,DIA_SEMANA_Tuesday,DIA_SEMANA_Wednesday,MES_10,MES_11,MES_12,MES_2,MES_3,MES_4,MES_5,MES_6,MES_7,MES_8,MES_9,SHORT_DESCR_CAT_Cruiser,SHORT_DESCR_CAT_Cyclo-cross Bike,SHORT_DESCR_CAT_Downhill Bike,SHORT_DESCR_CAT_Hybrid Bike,SHORT_DESCR_CAT_Mountain Bike,SHORT_DESCR_CAT_Racing Bike,SHORT_DESCR_CAT_Road Bike,SHORT_DESCR_CAT_eBike,DIA_SIN,DIA_COS,MES_SIN,MES_COS,DIA_ANIO_SIN,DIA_ANIO_COS,REAL_QUANTITY,PREDICTED_QUANTITY,ERROR_ABSOLUTO
HB-1171,-0.6580101842696937,2019,-0.3938354890376803,HB,2019-06-17,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,-0.9680771188662041,-0.2506525322587213,1.2246467991473532e-16,-1.0,0.16280701293851715,-0.986657932891657,0.857044259572786,0.86683184,0.009787579511839284
EB-1132,-0.0041973411114865,2019,0.3636453628948894,EB,2018-12-31,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.39435585511331855,0.9189578116202306,0.49999999999999994,0.8660254037844387,0.03442161162274574,0.9994074007397048,0.857044259572786,0.84732413,0.009720126653474437
DB-1083,-0.3858149956109896,2018,-0.0784812625878177,DB,2018-09-24,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,-0.8486442574947509,0.5289640103269624,-1.0,-1.8369701987210297e-16,-0.99665890175417,-0.08167639533042288,0.857044259572786,0.84734315,0.009701112771791087
CB-1162,-0.8207829070875987,2018,-0.708559007034643,CB,2018-08-06,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,0.9987165071710528,-0.05064916883871264,-0.8660254037844385,-0.5000000000000004,-0.6016240632249227,-0.7987793728863648,-0.530810989538078,-0.5404539,0.009642921289558681
CC-1022,-0.3852706052336722,2019,0.0167557138000406,CC,2019-01-28,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.5712682150947923,0.8207634412072763,0.8660254037844386,0.5000000000000001,0.5524353131676196,0.8335557718385699,1.204008071850502,1.1944638,0.009544222782813971
BX-1013,-0.7941077785990457,2018,-0.4807155784246174,BX,2018-03-05,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9680771188662043,-0.2506525322587204,1.0,6.123233995736766e-17,0.9209712877166346,0.38963044953078796,1.5509718841282178,1.5414548,0.00951709210551277
RC-1057,1.682868438195161,2018,2.3182108584311374,RC,2018-11-05,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.9884683243281114,0.1514277775045767,-0.5000000000000004,0.8660254037844384,-0.801361088174677,0.5981809144059158,0.857044259572786,0.8665117,0.00946744296475066
CC-1023,-0.2976237544855695,2018,-0.083605768767628,CC,2018-11-05,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.9377521321470804,0.3473052528448203,-0.5000000000000004,0.8660254037844384,-0.8115390590073611,0.5842981736283683,0.51008044729507,0.5007385,0.009341945746302871
CB-1163,-0.8817546293471484,2019,-0.6757621674838574,CB,2019-04-08,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,0.9987165071710528,-0.05064916883871264,0.8660254037844387,-0.4999999999999998,0.9932568492674143,-0.11593459959550041,0.51008044729507,0.5192775,0.009197065732121201
HB-1172,-0.6035711465379529,2018,-0.708716684147868,HB,2018-04-02,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,0.39435585511331855,0.9189578116202306,0.8660254037844387,-0.4999999999999998,0.9999166586547379,-0.01291029607500882,-1.22473861409351,-1.2337779,0.009039266575130211
BX-1014,-0.6035711465379529,2019,-0.2677726370143478,BX,2019-06-17,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,-0.651372482722222,-0.7587581226927911,1.2246467991473532e-16,-1.0,0.21352091543979612,-0.9769384927771817,1.204008071850502,1.1950663,0.008941739033424323
EB-1136,1.6834128285724783,2018,1.5304560007593808,EB,2018-04-30,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0.20129852008866006,0.9795299412524945,0.49999999999999994,-0.8660254037844387,0.8717063187093218,-0.4900286664290592,0.1631166350173539,0.1542829,0.008833737306553735
HB-1175,-0.5491321088062121,2018,-0.2676937984577353,HB,2018-04-30,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,0.72479278722912,0.6889669190756866,0.49999999999999994,-0.8660254037844387,0.8452490573530633,-0.5343725582809786,0.857044259572786,0.86568177,0.008637507890898122
HB-1173,-0.6852297031355641,2018,-0.527703358165647,HB,2018-11-26,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,-0.8486442574947509,0.5289640103269624,-0.5000000000000004,0.8660254037844384,-0.5667017562911184,0.8239230057575536,0.1631166350173539,0.17161071,0.008494077987712012
EB-1134,1.5745347531089968,2018,1.814274804564257,EB,2018-04-30,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,-0.20129852008866114,0.9795299412524943,0.8660254037844387,-0.4999999999999998,0.8800122039735357,-0.47495107206704995,0.51008044729507,0.50161654,0.008463909724116592
EB-1131,-0.2219534920384497,2019,-0.4799271928584928,EB,2019-01-14,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,-0.4853019625310808,-0.8743466161445822,0.49999999999999994,0.8660254037844387,0.30492122465628907,0.9523775757303974,-0.877774801815794,-0.8862149,0.008440110121919586
BX-1013,-0.7941077785990457,2018,-0.799302185695591,BX,2018-08-06,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.9987165071710528,-0.05064916883871264,-0.8660254037844385,-0.5000000000000004,-0.6016240632249227,-0.7987793728863648,-1.571702426371226,-1.5799432,0.00824075371300248
CB-1162,-0.8207829070875987,2019,-0.5193464711647255,CB,2019-03-04,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.8978045395707416,-0.4403941515576344,1.0,6.123233995736766e-17,0.9275416835791966,0.37371971479046906,1.5509718841282178,1.5428799,0.00809194504893318
RC-1056,0.3218924949016409,2018,-0.6376831446400365,RC,2018-06-18,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,-0.9680771188662041,-0.2506525322587213,1.2246467991473532e-16,-1.0,0.16280701293851715,-0.986657932891657,-1.571702426371226,-1.5797281,0.00802570015465287
RC-1056,0.3218924949016409,2019,0.7414397261818247,RC,2019-05-20,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,-0.9377521321470804,0.3473052528448203,0.49999999999999994,-0.8660254037844387,0.6016240632249226,-0.7987793728863649,0.857044259572786,0.86494046,0.007896204923826589
MB-1031,-0.6852297031355641,2019,-0.3230384651996861,MB,2019-06-17,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,-0.651372482722222,-0.7587581226927911,1.2246467991473532e-16,-1.0,0.21352091543979612,-0.9769384927771817,1.5509718841282178,1.5430773,0.007894534465437086
DB-1081,-0.2224978824157671,2018,0.3470892660062716,DB,2018-03-12,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.10116832198743272,-0.994869323391895,1.0,6.123233995736766e-17,0.9562348265919056,0.29260033563334836,1.5509718841282178,1.5431211,0.00785078465617195
RC-1055,0.0496973062429368,2018,0.4260854997319622,RC,2018-03-19,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,-0.8978045395707417,-0.44039415155763423,1.0,6.123233995736766e-17,0.9813064702716093,0.19245158197082998,0.857044259572786,0.86482596,0.007781704401213063
CC-1023,-0.2976237544855695,2018,0.1309927823315033,CC,2018-11-05,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.9987165071710528,-0.05064916883871264,-0.5000000000000004,0.8660254037844384,-0.7909456567567774,0.6118864012687242,1.204008071850502,1.196258,0.007750122975074714
HB-1176,-0.3858149956109896,2018,0.0160461667905285,HB,2018-12-03,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.8486442574947509,0.5289640103269624,-2.4492935982947064e-16,1.0,-0.4327755925504317,0.9015016841318838,1.204008071850502,1.1962881,0.007719963024818366
EB-1136,1.6834128285724783,2019,2.318841566884037,EB,2019-06-03,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0.8486442574947509,0.5289640103269624,1.2246467991473532e-16,-1.0,0.440518784350495,-0.8977433935342337,0.857044259572786,0.86471313,0.007668872808653249
EB-1131,-0.2219534920384497,2018,-0.3616693579397943,EB,2018-10-08,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.9680771188662043,-0.2506525322587204,-0.8660254037844386,0.5000000000000001,-0.989932495087353,0.141540295217043,-0.530810989538078,-0.5383928,0.0075817926732256735
HB-1173,-0.6852297031355641,2019,-0.4765371349241567,HB,2019-05-27,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,-2.4492935982947064e-16,1.0,0.49999999999999994,-0.8660254037844387,0.5160623910158528,-0.8565509959010036,0.51008044729507,0.51764756,0.007567117116093369
EB-1131,-0.2219534920384497,2019,-0.4799271928584928,EB,2019-06-17,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,-0.651372482722222,-0.7587581226927911,1.2246467991473532e-16,-1.0,0.21352091543979612,-0.9769384927771817,-0.877774801815794,-0.88529664,0.007521840964509918
HB-1171,-0.6580101842696937,2018,-0.6142680933261342,HB,2018-08-20,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,-0.9680771188662041,-0.2506525322587213,-0.8660254037844385,-0.5000000000000004,-0.7748840413670406,-0.6321034111873488,-0.530810989538078,-0.5234151,0.007395900884513584
RO-1002,-0.6634540880428678,2018,-0.563101870084644,RO,2018-08-06,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0.9987165071710528,-0.05064916883871264,-0.8660254037844385,-0.5000000000000004,-0.6016240632249227,-0.7987793728863648,-0.183847177260362,-0.1912389,0.007391717798269887
DB-1082,-0.3580510863678018,2018,0.0522330642756502,DB,2018-11-12,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.48530196253108104,-0.8743466161445821,-0.5000000000000004,0.8660254037844384,-0.7354170229639858,0.6776147890466887,1.204008071850502,1.1966348,0.007373302410804694
CB-1163,-0.8817546293471484,2018,-0.7438786803970276,CB,2018-11-26,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,-0.8486442574947509,0.5289640103269624,-0.5000000000000004,0.8660254037844384,-0.5667017562911184,0.8239230057575536,-0.530810989538078,-0.538139,0.00732799609577206
MB-1033,1.138478060877753,2018,1.0569516297449122,MB,2018-08-27,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,-0.3943558551133187,0.9189578116202306,-0.8660254037844385,-0.5000000000000004,-0.8452490573530634,-0.5343725582809785,0.1631166350173539,0.17032252,0.007205887503665076
CC-1023,-0.2976237544855695,2018,-0.7274014220650223,CC,2018-07-30,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,0.20129852008866006,0.9795299412524945,-0.8660254037844385,-0.5000000000000004,-0.5012418134457756,-0.8653072543632061,-1.571702426371226,-1.5789069,0.0072044673589375385
HB-1175,-0.5491321088062121,2018,-0.6929489728253749,HB,2018-02-26,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.20129852008866006,0.9795299412524945,1.0,6.123233995736766e-17,0.8587639582758029,0.5123714121284237,-1.22473861409351,-1.2175965,0.007142083179203285
CC-1021,-0.415756466363447,2018,-0.3837441537912847,CC,2018-04-30,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0.8486442574947509,0.5289640103269624,0.49999999999999994,-0.8660254037844387,0.8359254794186372,-0.548842958284719,-0.183847177260362,-0.19085202,0.00700483895019402
CB-1162,-0.8207829070875987,2019,-0.7400944296796294,CB,2019-06-24,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,-0.72479278722912,0.6889669190756865,1.2246467991473532e-16,-1.0,0.07738647923346301,-0.9970011699250151,-0.877774801815794,-0.88473547,0.0069606632339496155
RC-1055,0.0496973062429368,2018,0.4260854997319622,RC,2018-07-09,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,0.48530196253108104,-0.8743466161445821,-0.4999999999999997,-0.8660254037844388,-0.19667288979357622,-0.9804691603616321,0.857044259572786,0.8638242,0.006779929136473073
BX-1011,-0.9029858540625272,2018,-0.7954390964215802,BX,2018-12-17,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.9987165071710528,-0.05064916883871355,-2.4492935982947064e-16,1.0,-0.13727877211326517,0.9905324521322227,-1.22473861409351,-1.2179759,0.006762759219852699
BX-1015,-0.8757663351966569,2018,-0.7875552407603337,BX,2018-12-03,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5712682150947923,0.8207634412072763,-2.4492935982947064e-16,1.0,-0.4635502709028512,0.8860706215341378,-1.22473861409351,-1.2180777,0.0066609544865763315
BX-1013,-0.7941077785990457,2019,-0.763903673776594,BX,2019-05-27,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,-2.4492935982947064e-16,1.0,0.49999999999999994,-0.8660254037844387,0.5160623910158528,-0.8565509959010036,-1.22473861409351,-1.2313803,0.006641729343684899
BX-1013,-0.7941077785990457,2019,-0.5869111141816086,BX,2019-03-04,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.72479278722912,0.6889669190756866,1.0,6.123233995736766e-17,0.8840675099433636,0.4673592171580022,0.51008044729507,0.5166805,0.006600031754612656
EB-1136,1.6834128285724783,2018,2.318841566884037,EB,2018-10-08,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.9680771188662043,-0.2506525322587204,-0.8660254037844386,0.5000000000000001,-0.989932495087353,0.141540295217043,0.857044259572786,0.8636055,0.006561239694792165
RO-1001,-0.7527341099229227,2018,-0.7519202131714992,RO,2018-06-04,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0.72479278722912,0.6889669190756866,1.2246467991473532e-16,-1.0,0.4559066935084588,-0.8900275764346767,-1.22473861409351,-1.218228,0.006510631572452796
RC-1052,1.138478060877753,2019,1.0569516297449122,RC,2019-01-28,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,-0.5712682150947924,0.8207634412072763,0.49999999999999994,0.8660254037844387,0.4635502709028509,0.886070621534138,0.1631166350173539,0.16961351,0.006496875352900611
HB-1171,-0.6580101842696937,2019,-0.5591599422540207,HB,2019-02-25,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,-0.5712682150947924,0.8207634412072763,0.8660254037844386,0.5000000000000001,0.8498170915275278,0.5270777086423722,-0.183847177260362,-0.17738417,0.006463009350739818
EB-1135,0.5946320739376624,2019,-0.1251536881023974,EB,2019-05-13,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,-0.651372482722222,-0.7587581226927911,0.49999999999999994,-0.8660254037844387,0.6807734094770161,-0.7324940716135789,-0.877774801815794,-0.87134373,0.0064310699356060486
BX-1013,-0.7941077785990457,2018,-0.799302185695591,BX,2018-04-23,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.3943558551133187,0.9189578116202306,0.8660254037844387,-0.4999999999999998,0.8880573226294932,-0.45973273945210397,-1.571702426371226,-1.5780199,0.006317431035390175
HB-1176,-0.3858149956109896,2018,0.0160461667905285,HB,2018-03-12,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,-0.2993631229733582,-0.9541392564000488,1.0,6.123233995736766e-17,0.9657399376548549,0.2595117970697999,1.204008071850502,1.1978662,0.006141870449745124
CC-1022,-0.3852706052336722,2019,-0.2670630900048356,CC,2019-01-28,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,-0.5712682150947924,0.8207634412072763,0.49999999999999994,0.8660254037844387,0.4635502709028509,0.886070621534138,0.1631166350173539,0.16925772,0.00614108032707511
RC-1051,0.3218924949016409,2018,0.5444221732072732,RC,2018-12-17,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,-0.651372482722222,-0.7587581226927911,-2.4492935982947064e-16,1.0,-0.20510449986861926,0.9787400799669153,0.51008044729507,0.50398725,0.006093194582820205
RC-1054,1.955063626853865,2018,0.8994321936332058,RC,2018-09-10,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0.7907757369376989,-0.6121059825476626,-1.0,-1.8369701987210297e-16,-0.9427611433904206,-0.33346877891818705,-0.530810989538078,-0.53689104,0.006080053648109707
CC-1021,-0.415756466363447,2018,-0.6543180800852667,CC,2018-04-30,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0.5712682150947923,0.8207634412072763,0.49999999999999994,-0.8660254037844387,0.854322169749827,-0.5197438121555155,-1.22473861409351,-1.2187071,0.0060315294377482065
CB-1163,-0.8817546293471484,2019,-0.7665841847014178,CB,2019-04-01,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,0.9884683243281114,0.1514277775045767,0.8660254037844387,-0.4999999999999998,0.9951053111006976,-0.09882013873287143,-0.877774801815794,-0.8717475,0.0060273080718975525
BX-1011,-0.9029858540625272,2018,-0.8150698970180842,BX,2018-05-14,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,-0.4853019625310808,-0.8743466161445822,0.49999999999999994,-0.8660254037844387,0.6932812268869777,-0.7206671495538609,-1.571702426371226,-1.5776336,0.005931192937245644
CB-1163,-0.8817546293471484,2018,-0.6757621674838574,CB,2018-06-04,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,0.9987165071710528,-0.05064916883871264,1.2246467991473532e-16,-1.0,0.39359027665646673,-0.9192859697186104,0.51008044729507,0.51596487,0.0058844183894393165
DB-1082,-0.3580510863678018,2019,0.1507812600412322,DB,2019-01-14,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.10116832198743272,-0.994869323391895,0.49999999999999994,0.8660254037844387,0.255353295116187,0.9668478136052775,1.5509718841282178,1.5568384,0.005866509083146898
MB-1033,1.138478060877753,2018,2.0027777934246624,MB,2018-10-08,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.48530196253108104,-0.8743466161445821,-0.8660254037844386,0.5000000000000001,-0.9778483415056567,0.20931464596304888,1.204008071850502,1.2098582,0.005850107241905267
BX-1013,-0.7941077785990457,2018,-0.4807155784246174,BX,2018-09-17,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,-0.8978045395707417,-0.44039415155763423,-1.0,-1.8369701987210297e-16,-0.9859481499638303,-0.1670516255021195,1.5509718841282178,1.5451748,0.00579704701579109
CC-1022,-0.3852706052336722,2019,-0.7400944296796294,CC,2019-03-04,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.72479278722912,0.6889669190756866,1.0,6.123233995736766e-17,0.8840675099433636,0.4673592171580022,-1.571702426371226,-1.565924,0.005778377947458946
CB-1163,-0.8817546293471484,2018,-0.7438786803970276,CB,2018-12-10,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.29936312297335804,-0.9541392564000488,-2.4492935982947064e-16,1.0,-0.2884824328806098,0.9574851883550389,-0.530810989538078,-0.5365735,0.005762539705391201
RC-1056,0.3218924949016409,2018,1.135474832130928,RC,2018-08-06,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0.9884683243281114,0.1514277775045767,-0.8660254037844385,-0.5000000000000004,-0.5877852522924734,-0.8090169943749472,1.5509718841282178,1.5452129,0.005759019252424391
HB-1171,-0.6580101842696937,2019,-0.2836191868934533,HB,2019-06-17,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,-0.651372482722222,-0.7587581226927911,1.2246467991473532e-16,-1.0,0.21352091543979612,-0.9769384927771817,1.5509718841282178,1.5566664,0.005694490078325121
RC-1056,0.3218924949016409,2019,0.3474046202327215,RC,2019-05-13,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.10116832198743272,-0.994869323391895,0.49999999999999994,-0.8660254037844387,0.7295575540864875,-0.6839194216246106,0.1631166350173539,0.15742606,0.0056905757712906735
RC-1052,1.138478060877753,2019,1.0569516297449122,RC,2019-02-11,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.6513724827222223,-0.758758122692791,0.8660254037844386,0.5000000000000001,0.6744436188329455,0.7383263540031065,0.1631166350173539,0.16878371,0.005667074389498816
CC-1021,-0.415756466363447,2018,-0.3837441537912847,CC,2018-05-28,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,-0.5712682150947924,0.8207634412072763,0.49999999999999994,-0.8660254037844387,0.5595892624101765,-0.8287700871745038,-0.183847177260362,-0.18951412,0.005666938192404408
CC-1022,-0.3852706052336722,2019,-0.1724568220698768,CC,2019-06-03,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,0.8486442574947509,0.5289640103269624,1.2246467991473532e-16,-1.0,0.440518784350495,-0.8977433935342337,0.51008044729507,0.5157058,0.005625376603245469
BX-1014,-0.6035711465379529,2018,-0.708716684147868,BX,2018-06-11,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,-0.2993631229733582,-0.9541392564000488,1.2246467991473532e-16,-1.0,0.24702218048093552,-0.9690098257244062,-1.22473861409351,-1.2302699,0.005531294811519372
RC-1051,0.3218924949016409,2019,-0.2436480386909332,RC,2019-01-14,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,-0.2993631229733582,-0.9541392564000488,0.49999999999999994,0.8660254037844387,0.288482432880609,0.9574851883550393,-0.877774801815794,-0.8722839,0.005490925873563812
RC-1051,0.3218924949016409,2018,0.1503870672581699,RC,2018-11-26,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,-0.20129852008866114,0.9795299412524943,-0.5000000000000004,0.8660254037844384,-0.5086709438521042,0.8609610158889945,-0.183847177260362,-0.18932608,0.005478900439299245
EB-1134,1.5745347531089968,2019,1.057424661084587,EB,2019-05-27,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,-2.4492935982947064e-16,1.0,0.49999999999999994,-0.8660254037844387,0.5160623910158528,-0.8565509959010036,-0.183847177260362,-0.17837805,0.005469131701432567
CC-1023,-0.2976237544855695,2018,-0.7274014220650223,CC,2018-08-06,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,0.9987165071710528,-0.05064916883871264,-0.8660254037844385,-0.5000000000000004,-0.6016240632249227,-0.7987793728863648,-1.571702426371226,-1.5770127,0.0053102317479756245
HB-1174,-0.8322151050112643,2018,-0.6853016328339657,HB,2018-10-08,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.48530196253108104,-0.8743466161445821,-0.8660254037844386,0.5000000000000001,-0.9778483415056567,0.20931464596304888,-0.183847177260362,-0.18907288,0.005225699908293385
MB-1033,1.138478060877753,2019,0.4264008539584121,MB,2019-04-01,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,0.20129852008866006,0.9795299412524945,0.8660254037844387,-0.4999999999999998,0.9999907397361901,0.004303538296244289,-0.530810989538078,-0.5256254,0.005185581842307774
CB-1163,-0.8817546293471484,2018,-0.7211731760926375,CB,2018-05-28,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,-0.5712682150947924,0.8207634412072763,0.49999999999999994,-0.8660254037844387,0.5595892624101765,-0.8287700871745038,-0.183847177260362,-0.18895397,0.005106788641966481
CB-1163,-0.8817546293471484,2019,-0.811995193310198,CB,2019-05-06,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0.6513724827222223,-0.758758122692791,0.49999999999999994,-0.8660254037844387,0.7638886127905428,-0.6453481132295501,-1.571702426371226,-1.576726,0.0050235334066059956
CC-1021,-0.415756466363447,2018,-0.5641267713206061,CC,2018-08-27,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,-0.3943558551133187,0.9189578116202306,-0.8660254037844385,-0.5000000000000004,-0.8452490573530634,-0.5343725582809785,-0.877774801815794,-0.8728059,0.004968908394620941
BX-1012,-0.8213272974649161,2019,-0.6145046089959716,BX,2019-06-03,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.8486442574947509,0.5289640103269624,1.2246467991473532e-16,-1.0,0.440518784350495,-0.8977433935342337,0.51008044729507,0.5148986,0.004818150899052354
BX-1011,-0.9029858540625272,2018,-0.7954390964215802,BX,2018-04-23,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.3943558551133187,0.9189578116202306,0.8660254037844387,-0.4999999999999998,0.8880573226294932,-0.45973273945210397,-1.22473861409351,-1.2199554,0.004783169757572425
